"created_at","updated_at","id","timestamp","PM25","PM10","O3","SO2","NO","NO2","NOX","CO","CH4","NMHC","THC","wind_speed","wind_gust_speed","wind_direction","wind_gust_direction","wind_gust_timestamp","air_humidity","air_temperature","container_humidity","container_temperature","solar_radiation","rain_intensity","station_id","AQI","AQI_detail","AQI_parameter","PM25_AQI","PM10_AQI","O3_AQI","SO2_AQI","NO2_AQI","CO_AQI","CH4_AQI"
"2025-05-24 11:53:41.317541+00","2025-05-29 09:22:49.070447+00","10606","2025-03-20 11:30:00+00","7.294","51.8599","53.0964","2.6684","0.2219","3.2032","1.8458","343.786","1.523","0.9883","30.1572","2.6742","6.44","244.4977","275","11.26","61.5604","32.1151","26.763","28.7868","566.0384","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 36, ""PM25"": 53}","PM25","53","36","16","9","14","7","3"
"2025-05-24 11:53:41.323439+00","2025-05-29 09:22:49.085747+00","10607","2025-03-20 12:00:00+00","5.2332","50.24","47.0904","1.4982","0.3958","1.4528","1.0733","205.9727","24.6234","0.7477","2.0149","2.8385","9.24","251.3937","283","11.31","57.5483","32.7982","27.3874","28.4922","628.2414","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 4, ""NO2"": 14, ""SO2"": 9, ""PM10"": 36, ""PM25"": 53}","PM25","53","36","16","9","14","7","4"
"2025-05-24 11:53:41.328116+00","2025-05-29 09:29:51.067007+00","10608","2025-03-20 12:30:00+00","5.7754","17.809","52.0568","2.0363","0.35","2.5408","1.6033","233.4973","2.1048","0","2.0307","2.2998","7.93","246.6861","250","12.12","56.7981","33.3409","27.5868","28.929","578.245","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","16","9","14","7","3"
"2025-05-24 11:53:41.334182+00","2025-05-29 09:22:49.102401+00","10609","2025-03-20 13:00:00+00","5.3883","15.8","77.5511","2.0282","0.3875","2.2752","1.495","226.459","2.1098","0","2.0431","2.2409","6.37","263.5483","260","12.42","56.5596","33.0389","26.9026","28.7011","539.8101","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","16","9","14","7","3"
"2025-05-24 11:53:41.339999+00","2025-05-29 09:22:49.119236+00","10610","2025-03-20 13:30:00+00","6.2867","12.7293","60.6111","1.7964","0.1572","2.7157","1.5402","246.4154","2.1251","0","2.0508","2.2319","7.74","259.3026","252","13.21","59.1065","32.7602","27.5894","28.6459","447.8741","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","16","9","14","7","3"
"2025-05-24 11:53:41.34367+00","2025-05-29 09:29:51.098358+00","10611","2025-03-20 14:00:00+00","6.645","12.51","57.5727","1.8037","0.4331","3.4694","2.1535","246.1893","2.114","0","2.0269","2.8947","7.85","245.2123","257","13.45","58.0448","32.8482","26.539","28.8394","463.8667","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","16","9","14","7","3"
"2025-05-24 11:53:41.348434+00","2025-05-29 09:22:49.13918+00","10612","2025-03-20 14:30:00+00","6.8637","17.5407","56.6707","1.4334","0.4094","3.8848","2.3508","274.9047","2.1221","0","2.0387","2.4947","6.45","238.792","258","14.17","58.1878","32.8211","27.034","28.6087","375.7351","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","16","9","14","7","3"
"2025-05-24 11:53:41.352925+00","2025-05-29 09:29:51.121652+00","10613","2025-03-20 15:00:00+00","7.8555","17.9","54.7924","1.6633","0.4208","4.4592","2.6592","295.0827","2.1255","0","2.0565","2.211","6.4","244.0625","243","14.37","60.0456","32.3778","26.7615","28.7608","282.9056","0","DKJ33",53,"{""CO"": 7, ""O3"": 16, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","16","9","14","7","3"
"2025-05-24 11:53:41.356174+00","2025-05-29 09:22:49.154702+00","10614","2025-03-20 15:30:00+00","8.6609","21.4313","54.9238","1.7093","0.3688","4.5568","2.6683","293.0813","2.1285","0","2.0626","2.3782","5.94","242.8308","214","15.2","61.339","32.0296","26.308","28.8528","245.3824","0","DKJ33",53,"{""CO"": 7, ""O3"": 15, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","15","9","14","7","3"
"2025-05-24 11:53:41.360464+00","2025-05-29 09:22:49.169907+00","10615","2025-03-20 16:00:00+00","8.2881","21.65","53.5033","2.0438","0.1771","6.0784","3.3075","333.9567","2.1215","0","2.0916","2.3144","6.31","241.1578","250","15.49","64.1129","31.3355","26.4656","28.7663","125.4201","0","DKJ33",53,"{""CO"": 7, ""O3"": 15, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","15","9","14","7","3"
"2025-05-24 11:53:41.364984+00","2025-05-29 09:29:51.152674+00","10616","2025-03-20 16:30:00+00","9.871","19.8113","51.7696","2.4888","0.5052","11.5408","6.415","401.28","2.1387","0.0072","2.1447","1.6681","5.69","276.0288","294","16.15","66.8339","30.4601","26.6132","28.6036","82.8128","0","DKJ33",53,"{""CO"": 7, ""O3"": 15, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","15","9","14","7","3"
"2025-05-24 11:53:41.36874+00","2025-05-29 09:22:49.185451+00","10617","2025-03-20 17:00:00+00","10.3684","19.68","46.4796","4.7181","2.6156","33.024","19.2925","583.1606","2.2226","0.0626","2.2851","1.3567","4.6","317.132","345","16.43","70.7515","29.2721","27.0577","28.3422","104.3826","0","DKJ33",53,"{""CO"": 7, ""O3"": 15, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","15","9","14","7","3"
"2025-05-24 11:53:41.3723+00","2025-05-29 09:29:51.193759+00","10618","2025-03-20 17:30:00+00","10.7493","22.9373","38.9009","12.2428","2.4385","41.4368","23.5325","739.2393","2.1939","0.0949","2.2893","1.0261","3.94","308.1276","340","17.09","71.6714","29.0264","27.4006","28.4675","64.0469","0","DKJ33",53,"{""CO"": 7, ""O3"": 15, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 36, ""PM25"": 53}","PM25","53","36","15","9","14","7","3"
"2025-05-24 11:53:41.375977+00","2025-05-29 09:22:49.202544+00","10619","2025-03-20 18:00:00+00","11.5568","23.17","35.252","15.9703","1.0635","40.2784","21.8292","778.3033","2.2129","0.1335","2.3467","0.9967","4.36","312.2282","327","17.41","71.7018","28.8041","26.4916","28.2962","14.2368","0","DKJ33",53,"{""CO"": 7, ""O3"": 14, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 36, ""PM25"": 53}","PM25","53","36","14","9","14","7","3"
"2025-05-24 11:53:41.37961+00","2025-05-29 09:22:49.221102+00","10620","2025-03-20 18:30:00+00","10.6631","35.0815","26.8593","7.5744","0.8302","40.4848","21.75","809.5773","2.2419","0.1374","2.3788","0.9953","3.14","311.2011","327","18.17","71.2115","28.6551","27.5595","28.1975","0","0","DKJ33",53,"{""CO"": 7, ""O3"": 14, ""CH4"": 3, ""NO2"": 15, ""SO2"": 9, ""PM10"": 36, ""PM25"": 53}","PM25","53","36","14","9","15","7","3"
"2025-05-24 11:53:41.38371+00","2025-05-29 09:29:51.230969+00","10621","2025-03-20 19:00:00+00","8.5008","35.94","25.6393","3.0956","0.5385","31.4992","16.8358","559.5753","2.239","0.0488","2.2886","0.935","3.35","314.0628","340","18.36","68.699","28.5527","26.6674","27.7783","0","0","DKJ33",53,"{""CO"": 7, ""O3"": 14, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 36, ""PM25"": 53}","PM25","53","36","14","9","14","7","3"
"2025-05-24 11:53:41.388299+00","2025-05-29 09:22:49.246786+00","10622","2025-03-20 19:30:00+00","10.3013","28.1713","13.3418","3.2081","1.4625","45.0528","24.635","732.07","2.2864","0.1096","2.3958","0.7292","2.62","312.0261","326","19.16","71.5263","28.3225","28.0547","27.9012","0","0","DKJ33",53,"{""CO"": 7, ""O3"": 13, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 36, ""PM25"": 53}","PM25","53","36","13","9","14","7","3"
"2025-05-24 11:53:41.392114+00","2025-05-29 09:29:51.26338+00","10623","2025-03-20 20:00:00+00","13.8154","27.69","16.8858","3.0267","0.7562","38.552","20.6842","916.5347","2.3054","0.2174","2.5231","0.6564","1.59","270.1471","328","19.31","75.5674","27.9335","27.3793","28.0297","0","0","DKJ33",53,"{""CO"": 7, ""O3"": 13, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 35, ""PM25"": 53}","PM25","53","35","13","9","14","7","3"
"2025-05-24 11:53:41.396575+00","2025-05-29 09:22:49.277736+00","10624","2025-03-20 20:30:00+00","14.4826","29.313","19.1631","2.6758","0.6229","35.7632","19.125","1067.116","2.3336","0.2725","2.6067","0.5956","1.6","269.5461","294","20.23","77.9589","27.6965","26.9719","27.8242","0","0","DKJ33",53,"{""CO"": 8, ""O3"": 13, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 35, ""PM25"": 53}","PM25","53","35","13","9","14","8","3"
"2025-05-24 11:53:41.399873+00","2025-05-29 09:22:49.306691+00","10625","2025-03-20 21:00:00+00","15.1835","29.43","23.1584","2.6548","0.5167","31.2352","16.6817","1000.2613","2.3849","0.2403","2.6251","0.5014","1.35","260.9413","272","20.42","79.3783","27.6034","27.9111","27.7349","0","0","DKJ33",53,"{""CO"": 8, ""O3"": 13, ""CH4"": 3, ""NO2"": 14, ""SO2"": 9, ""PM10"": 35, ""PM25"": 53}","PM25","53","35","13","9","14","8","3"
"2025-05-24 11:53:41.403363+00","2025-05-29 09:29:51.303803+00","10626","2025-03-20 21:30:00+00","15.5225","31.1556","20.1587","2.4452","0.6062","32.5712","17.4492","1057.1346","2.4065","0.2642","2.6708","0.5356","1.2","269.6396","268","21.17","80.9397","27.3606","27.6344","27.7525","0","0","DKJ33",53,"{""CO"": 8, ""O3"": 13, ""CH4"": 3, ""NO2"": 15, ""SO2"": 9, ""PM10"": 35, ""PM25"": 53}","PM25","53","35","13","9","15","8","3"
"2025-05-24 11:53:41.407572+00","2025-05-29 09:22:49.332751+00","10627","2025-03-20 22:00:00+00","15.855","31.28","14.002","2.543","3.3156","39.768","23.365","1302.0953","2.5572","0.3604","2.9184","0.4556","1.36","236.4178","219","21.48","80.5668","27.364","27.6497","27.8434","0","0","DKJ33",53,"{""CO"": 8, ""O3"": 13, ""CH4"": 4, ""NO2"": 15, ""SO2"": 9, ""PM10"": 35, ""PM25"": 53}","PM25","53","35","13","9","15","8","4"
"2025-05-24 11:53:41.411859+00","2025-05-29 09:22:49.356387+00","10628","2025-03-20 22:30:00+00","24.4811","38.1493","1.0507","2.3041","7.449","51.1136","32.5808","1994.2147","3.4044","0.6879","4.0923","0.0247","0.69","149.7982","123","22.25","82.3984","27.4206","27.6631","27.892","0","0","DKJ33",53,"{""CO"": 8, ""O3"": 12, ""CH4"": 4, ""NO2"": 15, ""SO2"": 9, ""PM10"": 35, ""PM25"": 53}","PM25","53","35","12","9","15","8","4"
"2025-05-24 11:53:41.416676+00","2025-05-29 09:29:51.337753+00","10629","2025-03-20 23:00:00+00","27.9468","38.64","0.7236","2.8942","9.0969","50.0656","33.3533","2121.9453","2.8488","0.9679","3.8163","0.0346","0.94","184.5274","180","22.31","82.3042","27.3917","27.3921","27.6792","0","0","DKJ33",53,"{""CO"": 8, ""O3"": 12, ""CH4"": 4, ""NO2"": 15, ""SO2"": 9, ""PM10"": 35, ""PM25"": 53}","PM25","53","35","12","9","15","8","4"
"2025-05-24 11:53:41.420775+00","2025-05-29 09:22:49.380554+00","10630","2025-03-20 23:30:00+00","29.8889","57.5846","0","3.8152","8.7417","47.2848","31.6208","1880.8353","3.3982","0.616","4.014","0.2475","0.94","253.7259","238","23.24","84.5195","27.1285","27.6099","27.8824","0","0","DKJ33",54,"{""CO"": 9, ""O3"": 12, ""CH4"": 4, ""NO2"": 16, ""SO2"": 9, ""PM10"": 35, ""PM25"": 54}","PM25","54","35","12","9","16","9","4"
"2025-05-24 11:53:41.425689+00","2025-05-29 09:29:51.366305+00","10631","2025-03-21 00:00:00+00","36.3444","58.95","0","5.9421","15.3917","43.6816","35.0642","1811.7134","2.8923","0.7614","3.6542","0.2051","1.48","191.3424","206","23.51","81.5245","27.2636","27.6208","27.9342","0","0","DKJ33",54,"{""CO"": 9, ""O3"": 12, ""CH4"": 4, ""NO2"": 16, ""SO2"": 9, ""PM10"": 35, ""PM25"": 54}","PM25","54","35","12","9","16","9","4"
"2025-05-24 11:53:41.430106+00","2025-05-29 09:29:51.39983+00","10632","2025-03-21 00:30:00+00","43.2302","66.0764","0.0991","6.9349","11.0594","43.9184","31.7217","1607.9827","2.8427","0.7339","3.5763","0.0238","0.89","200.0704","89","0.1","80.8668","27.2402","27.5692","27.5613","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 12, ""CH4"": 4, ""NO2"": 16, ""SO2"": 9, ""PM10"": 36, ""PM25"": 55}","PM25","55","36","12","9","16","10","4"
"2025-05-24 11:53:41.433771+00","2025-05-29 09:22:49.40771+00","10633","2025-03-21 01:00:00+00","43.1988","66.59","0","5.8779","8.3063","40.5984","27.79","1501.152","2.7689","0.6855","3.4528","0.5504","1.85","250.3933","245","0.47","84.0078","26.8608","28.1961","27.7643","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 11, ""CH4"": 4, ""NO2"": 17, ""SO2"": 9, ""PM10"": 37, ""PM25"": 55}","PM25","55","37","11","9","17","10","4"
"2025-05-24 11:53:41.43751+00","2025-05-29 09:22:49.433028+00","10634","2025-03-21 01:30:00+00","46.5616","76.4273","0.3482","5.8141","6.9167","46.8032","29.91","1477.3513","2.5964","0.699","3.2954","0.7274","2.69","262.7746","277","1.26","79.9679","27.2669","27.9728","27.5261","0","0","DKJ33",56,"{""CO"": 10, ""O3"": 11, ""CH4"": 4, ""NO2"": 17, ""SO2"": 9, ""PM10"": 38, ""PM25"": 56}","PM25","56","38","11","9","17","10","4"
"2025-05-24 11:53:41.440178+00","2025-05-29 09:29:51.433946+00","10635","2025-03-21 02:00:00+00","34.6016","77.13","3.2776","5.3044","2.9396","43.8304","25.18","1109.03","2.7941","0.3951","3.1891","0.4747","2.67","287.3486","272","1.39","79.9159","27.337","27.8311","27.7648","0","0","DKJ33",56,"{""CO"": 10, ""O3"": 11, ""CH4"": 4, ""NO2"": 17, ""SO2"": 9, ""PM10"": 39, ""PM25"": 56}","PM25","56","39","11","9","17","10","4"
"2025-05-24 11:53:41.442673+00","2025-05-29 09:22:49.4604+00","10636","2025-03-21 02:30:00+00","18.3224","66.574","17.2149","2.8452","0.6406","19.3552","10.5933","523.8807","2.9039","0.0342","2.9386","0.7196","2.62","306.4095","339","2.27","79.6339","27.2761","28.0054","27.8005","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 12, ""CH4"": 4, ""NO2"": 17, ""SO2"": 9, ""PM10"": 39, ""PM25"": 55}","PM25","55","39","12","9","17","10","4"
"2025-05-24 11:53:41.445443+00","2025-05-29 09:29:51.470551+00","10637","2025-03-21 03:00:00+00","14.9039","65.82","22.6844","1.9141","0.1646","12.8256","6.8117","355.7307","2.9471","0","2.895","0.6843","3.73","314.3951","354","2.44","79.0735","27.1917","27.4752","27.5851","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 12, ""CH4"": 4, ""NO2"": 17, ""SO2"": 8, ""PM10"": 40, ""PM25"": 55}","PM25","55","40","12","8","17","10","4"
"2025-05-24 11:53:41.448296+00","2025-05-29 09:22:49.486754+00","10638","2025-03-21 03:30:00+00","13.6831","28.8076","27.6042","1.8389","0.1083","9.4768","5.0225","323.19","2.701","0","2.6384","0.6125","3.64","313.992","336","3.17","78.3744","27.1992","28.2464","27.6815","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 12, ""CH4"": 4, ""NO2"": 17, ""SO2"": 8, ""PM10"": 40, ""PM25"": 55}","PM25","55","40","12","8","17","10","4"
"2025-05-24 11:53:41.451441+00","2025-05-29 09:22:49.521357+00","10639","2025-03-21 04:00:00+00","13.1111","26.14","28.674","1.9683","0.0865","9.24","4.8817","321.822","2.703","0","2.6467","0.3473","2.19","302.9686","287","3.36","78.7875","27.0405","28.5931","27.9251","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 12, ""CH4"": 4, ""NO2"": 17, ""SO2"": 8, ""PM10"": 40, ""PM25"": 55}","PM25","55","40","12","8","17","10","4"
"2025-05-24 11:53:41.456548+00","2025-05-29 09:29:51.501398+00","10640","2025-03-21 04:30:00+00","12.9677","20.4093","27.6013","1.9426","0.0542","10.4672","5.495","333.108","2.4137","0","2.4109","0.6433","2.71","302.6281","347","4.17","79.3203","26.8936","28.3821","27.8784","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 12, ""CH4"": 4, ""NO2"": 16, ""SO2"": 8, ""PM10"": 40, ""PM25"": 55}","PM25","55","40","12","8","16","10","4"
"2025-05-24 11:53:41.460141+00","2025-05-29 09:22:49.552661+00","10641","2025-03-21 05:00:00+00","13.8959","20","27.62","1.7097","0.1083","9.6192","5.0967","339.2893","2.4251","0","2.4217","0.4109","2.17","285.6376","340","4.31","79.5935","26.7847","26.6194","27.5232","0","0","DKJ33",55,"{""CO"": 10, ""O3"": 12, ""CH4"": 4, ""NO2"": 16, ""SO2"": 8, ""PM10"": 40, ""PM25"": 55}","PM25","55","40","12","8","16","10","4"
"2025-05-24 11:53:41.464583+00","2025-05-29 09:22:49.588124+00","10642","2025-03-21 05:30:00+00","14.2261","21.876","26.8364","1.5331","0.0833","8.8848","4.6942","356.4527","2.7501","0","2.7071","0.3857","1.62","244.5715","236","5.26","80.5575","26.6334","28.4972","27.7082","0","0","DKJ33",54,"{""CO"": 10, ""O3"": 13, ""CH4"": 4, ""NO2"": 16, ""SO2"": 7, ""PM10"": 39, ""PM25"": 54}","PM25","54","39","13","7","16","10","4"
"2025-05-24 11:53:41.468476+00","2025-05-29 09:29:51.537094+00","10643","2025-03-21 06:00:00+00","14.2692","22.01","22.6696","1.8726","0.199","14.544","7.7342","480.928","2.524","0.0081","2.532","0.4459","1.61","269.8796","288","5.47","81.4267","26.3567","27.3471","27.7384","0.2187","0","DKJ33",54,"{""CO"": 10, ""O3"": 13, ""CH4"": 4, ""NO2"": 15, ""SO2"": 7, ""PM10"": 39, ""PM25"": 54}","PM25","54","39","13","7","15","10","4"
"2025-05-24 11:53:41.472715+00","2025-05-29 09:22:49.61962+00","10644","2025-03-21 06:30:00+00","16.0026","16.858","9.5282","1.9593","8.3344","24.7504","19.5583","975.5233","2.5644","0.2232","2.7884","0.0196","0.85","239.2003","257","6.06","83.8217","26.179","26.8576","27.6139","14.2795","0","DKJ33",54,"{""CO"": 10, ""O3"": 13, ""CH4"": 4, ""NO2"": 15, ""SO2"": 6, ""PM10"": 38, ""PM25"": 54}","PM25","54","38","13","6","15","10","4"
"2025-05-24 11:53:41.477504+00","2025-05-29 09:29:51.585729+00","10645","2025-03-21 07:00:00+00","21.4346","16.49","7.6427","2.2471","10.3729","28.2432","23.0083","1262.9807","3.3595","0.2987","3.6575","0.1771","1.06","217.154","214","6.5","84.476","26.4963","28.1326","27.679","70.016","0","DKJ33",54,"{""CO"": 11, ""O3"": 13, ""CH4"": 4, ""NO2"": 15, ""SO2"": 6, ""PM10"": 38, ""PM25"": 54}","PM25","54","38","13","6","15","11","4"
"2025-05-24 11:53:41.484731+00","2025-05-29 09:22:49.652346+00","10646","2025-03-21 07:30:00+00","23.719","30.864","20.6424","3.2204","6.2073","25.3088","18.1475","1015.5627","2.4963","0.3364","2.8317","0.6747","2.01","222.1796","206","7.15","78.5016","27.6628","28.0296","27.5407","141.1559","0","DKJ33",53,"{""CO"": 11, ""O3"": 13, ""CH4"": 4, ""NO2"": 15, ""SO2"": 5, ""PM10"": 38, ""PM25"": 53}","PM25","53","38","13","5","15","11","4"
"2025-05-24 11:53:41.488708+00","2025-05-29 09:22:49.682799+00","10647","2025-03-21 08:00:00+00","21.1854","31.9","39.3482","3.1943","2.5792","19.192","12.0592","792.4266","2.4618","0.1747","2.6354","0.5935","2.95","244.7322","218","7.57","75.8938","28.1748","28.1056","28.0306","177.7301","0","DKJ33",53,"{""CO"": 11, ""O3"": 13, ""CH4"": 4, ""NO2"": 15, ""SO2"": 5, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","13","5","15","11","4"
"2025-05-24 11:53:41.496161+00","2025-05-29 09:29:51.630083+00","10648","2025-03-21 08:30:00+00","12.2456","42.092","53.6187","2.3524","1.8333","12.544","8","571.3554","2.3835","0.0291","2.4116","0.9539","5.44","280.2697","257","8.29","71.2274","29.1728","26.839","27.7884","291.2135","0","DKJ33",53,"{""CO"": 11, ""O3"": 14, ""CH4"": 4, ""NO2"": 15, ""SO2"": 5, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","14","5","15","11","4"
"2025-05-24 11:53:41.502208+00","2025-05-29 09:22:49.715144+00","10649","2025-03-21 09:00:00+00","10.2484","42.82","62.5431","3.3822","1.7083","11.6976","7.4592","537.586","2.3262","0.005","2.3301","1.4696","6.46","312.0933","329","8.48","67.0553","29.738","29.1623","28.3724","437.2988","0","DKJ33",53,"{""CO"": 10, ""O3"": 14, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 37, ""PM25"": 53}","PM25","53","37","14","4","15","10","4"
"2025-05-24 11:53:41.506834+00","2025-05-29 09:29:51.673337+00","10650","2025-03-21 09:30:00+00","7.7397","23.3227","58.484","7.0923","3.5896","14.6224","10.4875","399.57","2.265","0","2.2406","1.7475","7.39","308.5775","336","9.17","61.5474","30.9534","28.0634","28.2877","603.7589","0","DKJ33",52,"{""CO"": 10, ""O3"": 14, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 37, ""PM25"": 52}","PM25","52","37","14","4","15","10","4"
"2025-05-24 11:53:41.510365+00","2025-05-29 09:22:49.747093+00","10651","2025-03-21 10:00:00+00","5.9469","21.93","60.5982","6.5514","3.4813","13.736","9.9392","350.6133","2.2479","0","2.1861","1.6972","6.13","316.067","350","9.53","58.279","31.449","27.5588","28.5889","635.7877","0","DKJ33",52,"{""CO"": 10, ""O3"": 14, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 36, ""PM25"": 52}","PM25","52","36","14","4","15","10","4"
"2025-05-24 11:53:41.514774+00","2025-05-29 09:22:49.769969+00","10652","2025-03-21 10:30:00+00","7.4419","18.6727","71.0944","2.9154","1.5031","8.5408","5.6508","344.66","2.2678","0","1.8391","2.1768","7.29","318.1631","338","10.18","58.6804","31.4895","27.8122","28.8062","636.8682","0","DKJ33",52,"{""CO"": 10, ""O3"": 14, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 35, ""PM25"": 52}","PM25","52","35","14","4","15","10","4"
"2025-05-24 11:53:41.521235+00","2025-05-29 09:29:51.703709+00","10653","2025-03-21 11:00:00+00","6.0889","18.44","74.8709","2.7327","1.4031","9.9648","6.3125","350.132","1.6581","0.8393","30.1247","2.4116","8.23","323.1409","328","10.39","58.6617","31.3527","27.3299","28.5581","562.2951","0","DKJ33",52,"{""CO"": 10, ""O3"": 14, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 34, ""PM25"": 52}","PM25","52","34","14","4","15","10","4"
"2025-05-24 11:53:41.526828+00","2025-05-29 09:22:49.794843+00","10654","2025-03-21 11:30:00+00","5.9703","25.2347","78.4636","3.297","1.3208","9.3632","5.9333","345.8","24.7795","0.6529","2.1658","2.0481","6.92","319.1746","355","11.05","57.5187","31.8122","28.612","28.412","637.6334","0","DKJ33",52,"{""CO"": 10, ""O3"": 14, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 33, ""PM25"": 52}","PM25","52","33","14","4","15","10","4"
"2025-05-24 11:53:41.530858+00","2025-05-29 09:29:51.737026+00","10655","2025-03-21 12:00:00+00","4.4003","25.72","75.2218","3.5895","1.2396","7.1264","4.7033","282.9607","2.2163","0","2.1352","2.2091","7.12","322.3803","325","11.31","54.8788","32.0621","27.9101","28.5742","663.9989","0","DKJ33",52,"{""CO"": 10, ""O3"": 15, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 33, ""PM25"": 52}","PM25","52","33","15","4","15","10","4"
